neuron1,neuron2,neuron3,neuron4,neuron5,neuron6,neuron7,neuron8,neuron9,neuron10,neuron11,neuron12,neuron13,neuron14,neuron15,neuron16,neuron17
125.0296975,43.70623851,304.510518,80.33380412,74.56508927,84.31281409,428.2962438,178.4918737,191.7751117,156.5989643,148.5402655,156.1448474,143.4763027,248.3863699,83.27600587,96.02993645,133.7265955
125.0648147,43.73767411,304.5464848,80.37444383,74.57670062,84.33830241,428.3276794,178.5082995,191.8936324,156.6187886,148.8173802,156.2206044,143.5006582,248.3883523,83.28506838,96.08374512,133.7754481
125.1868754,43.77817221,304.575938,80.38662158,74.59808248,84.37795091,428.359115,178.5199108,191.9402194,156.6407369,148.8248851,156.2503408,143.5473868,248.4010965,83.29328129,96.14166025,133.7891835
125.2379937,43.78454429,304.5942046,80.42343804,74.61337548,84.3854558,428.3970643,178.5564441,191.9580612,156.8265184,148.8673656,156.2834756,143.7252387,248.4689237,83.3099903,96.16389173,133.7914491
125.312193,43.81258145,304.6208258,80.46676819,74.64891752,84.39904957,428.4908047,178.5912781,191.9776023,156.8435106,148.9543091,156.4042619,143.7360004,248.566629,83.31862801,96.20283222,133.814955
125.3821443,43.86270848,304.6369684,80.48446841,74.66010406,84.42113945,428.5587735,178.6483437,192.1929786,156.8527147,149.0599441,156.4126164,143.7726753,248.5940997,83.36762222,96.26287137,133.8444082
125.4121639,43.88479835,304.671944,80.531197,74.70796546,84.49717961,428.6441594,178.6666103,192.209546,156.8651757,149.0641921,156.4488665,143.8540963,248.6447932,83.42539575,96.27830597,133.8656484
125.4477059,43.8883384,304.7063532,80.56461502,74.72014322,84.52592477,428.7005169,178.886093,192.3815921,156.8905224,149.0827419,156.5006927,143.8576363,248.6697151,83.47254914,96.29827182,133.9186075
125.4937265,43.89244485,304.863956,80.59052814,74.7427995,84.56883011,428.7414398,178.8910491,192.4317192,156.9144531,149.0885476,156.5802729,144.0214696,248.6872737,83.48090364,96.37119673,133.942963
125.5575889,43.89456888,304.9956457,80.6189901,74.78018237,84.59870808,428.7849115,178.9059173,192.5952692,156.9395166,149.0988845,156.60477,144.0252928,248.7024251,83.52395058,96.37969284,133.9940812
125.6160704,43.90915386,305.1566469,80.63938076,74.8060955,84.62065636,428.994199,178.9981001,192.7762363,156.9616065,149.1164432,156.7905515,144.1156348,248.714886,83.62349663,96.42330619,134.0092326
125.645382,43.92742049,305.1879409,80.69800389,74.82832698,84.64161342,429.0386619,179.1466403,192.8156016,157.0132911,149.1281961,156.9454639,144.1623633,248.7457552,83.63454157,96.45743222,134.1240717
125.7207141,43.94384629,305.2083315,80.71386329,74.84786802,84.66497771,429.0681151,179.2232469,192.8226817,157.1830717,149.1664286,156.9536768,144.2930618,248.7500033,83.64190487,96.49085024,134.1260541
125.8167201,43.95489123,305.2215005,80.75067975,74.86047058,84.69074924,429.1452881,179.2739403,192.8920665,157.2561382,149.3142609,156.9920509,144.2978762,248.7703939,83.72006905,96.56009351,134.3606882
125.8447573,44.00119501,305.2386343,80.77078721,74.89856146,84.72600808,429.1621387,179.3642823,193.2425309,157.2710064,149.4780941,157.0349562,144.4457085,248.7820053,83.7404597,96.60937093,134.4210106
125.8583511,44.01422238,305.3197721,80.79216908,74.93778515,84.78448962,429.3244143,179.5404349,193.2732585,157.2949371,149.4894223,157.2843169,144.4704888,248.8406284,83.77076248,96.64250574,134.4252587
125.8941763,44.01578,305.4026092,80.81723259,74.95279494,84.79709217,429.3909672,179.5470901,193.4049482,157.666925,149.500892,157.4322908,144.6956356,248.8777281,83.78619708,96.70396091,134.4566943
126.4233422,44.02257688,305.4242742,80.91210578,74.9734688,84.8630786,429.4388286,179.5606839,193.4591817,157.6972277,149.5093881,157.5369345,144.756666,248.9003844,83.82598718,96.74134378,134.5212647
126.6474978,44.02696654,305.5165986,80.94042614,74.98380573,84.91532966,429.4896636,179.5674808,193.4637129,157.7043078,149.5214243,157.5435898,144.8264757,248.9544762,83.92071877,96.77858505,134.5253711
126.663782,44.05429568,305.531042,80.98149065,75.01269249,84.942234,429.5110455,179.583765,193.5015206,157.7092639,149.7207996,157.6209044,144.8322814,248.9648132,83.93856059,96.82871208,134.5371241
126.6701541,44.08261604,305.6287472,81.00683737,75.03350795,84.97310318,429.5900593,179.5888627,193.5251681,157.7181848,149.7457215,157.7667542,144.8645666,248.9946911,83.94578228,96.83734979,134.5382569
126.7769218,44.09649301,305.6914768,81.03345851,75.04865934,84.97763444,429.6587361,179.6079789,193.5301242,157.7305042,149.7523768,157.9955827,144.8710802,249.0339148,84.00341421,96.85887326,134.5834278
126.9508088,44.12268934,305.7441527,81.11643715,75.08009494,84.98400652,429.6733211,179.632476,193.7721216,157.7564173,149.8236024,158.0244694,144.916676,249.0639344,84.03145136,96.9337806,134.6254836
126.9988118,44.12665419,305.7876244,81.15325361,75.11450417,84.990237,429.7506357,179.9564609,193.9032448,158.0111589,149.8737295,158.1353436,144.9217737,249.0824842,84.04320431,96.9577113,134.6368117
127.0605502,44.13869034,305.9198805,81.17166184,75.12668192,85.01190207,429.7513437,179.9907285,193.9077761,158.0357976,149.8784023,158.1397333,145.0275502,249.2464591,84.04660275,96.99339495,134.647007
127.066639,44.14081437,306.0433572,81.19162769,75.15132063,85.07052521,429.8176133,180.0160752,193.948699,158.1805146,149.8850576,158.2089766,145.0299574,249.2719474,84.05566526,97.03884912,134.7658109
127.1193149,44.14392961,306.0704032,81.20437185,75.20031485,85.09983678,429.8943615,180.1746692,194.1004961,158.196374,149.9851701,158.2171895,145.1283707,249.429267,84.18409808,97.08161286,134.7876176
127.1554234,44.1510097,306.091077,81.23028498,75.21305901,85.11074011,430.1178091,180.3240591,194.1373126,158.2743966,150.0217033,158.2806271,145.1549918,249.4536225,84.20321432,97.09959628,134.8251421
127.1848765,44.17437399,306.1254863,81.26526062,75.25596435,85.17063767,430.1709098,180.3794254,194.3321566,158.4053782,150.0266594,158.3103634,145.1735416,249.4805268,84.2180825,97.13173989,134.8408599
127.2005943,44.18187888,306.1715068,81.28635928,75.27918704,85.2132598,430.2945281,180.493698,194.377894,158.4645678,150.1890766,158.3197092,145.2223943,249.4860493,84.23210108,97.14674967,134.8630914
127.2235338,44.18357811,306.2161114,81.38066607,75.32039316,85.23563288,430.3106707,180.5084246,194.3822837,158.4848168,150.231274,158.3476047,145.3622968,249.4921382,84.30006993,97.15581219,134.894527
127.2882458,44.18924218,306.2542023,81.39794148,75.33752697,85.25715635,430.3906757,180.5143719,194.4032407,158.5896021,150.4962109,158.3885276,145.4128487,249.5067232,84.30601721,97.18965501,134.9827449
127.3246375,44.19448144,306.3080109,81.42102257,75.34913832,85.27896303,430.4667159,180.5261248,194.4975475,158.6407204,150.5024414,158.4642846,145.5942405,249.796582,84.3135221,97.32785835,135.0742196
127.351117,44.22336821,306.3561556,81.44212124,75.40082297,85.32526681,430.4893722,180.5339129,194.6551503,158.6679079,150.5163183,158.4702318,145.5999046,249.9241652,84.47593934,97.34485056,135.1076376
127.4171034,44.23738678,306.436019,81.5185862,75.41328392,85.3483479,430.585095,180.552746,194.8321525,158.6810769,150.5304785,158.5247485,145.6520141,249.9621145,84.48160341,97.37770217,135.3102698
127.4871963,44.24064362,306.4484799,81.59321034,75.45434844,85.38544756,430.6546214,180.5612421,195.2919335,158.6873074,150.5579493,158.5792652,145.6739623,249.971177,84.49278995,97.40120807,135.3554407
127.5167911,44.27207922,306.4930845,81.6140258,75.48833286,85.44704434,430.6580199,180.5746943,195.2961815,158.7001931,150.5670118,158.7540018,145.7665699,249.9752835,84.50765814,97.45345913,135.3928236
127.5496427,44.29671793,306.5164488,81.63639888,75.49796179,85.45610685,430.683225,180.681462,195.3014208,158.7319119,150.7355179,158.8296172,145.7846949,249.9859036,84.51983589,97.48418671,135.441393
127.5582804,44.35137621,306.6993983,81.65070066,75.51098915,85.4760727,430.7409985,180.8193821,195.3637256,158.7504618,150.7523685,158.9301544,145.8283083,250.0598197,84.53810252,97.5153391,135.467731
127.5749894,44.37474051,306.74287,81.69587163,75.53463665,85.49561375,430.7620972,180.9625415,195.4476954,159.1957994,150.842852,158.9683869,145.8342555,250.0674662,84.5524043,97.52185279,135.5379654
127.5866008,44.37785575,306.7786953,81.71144782,75.57258592,85.51444678,430.906531,181.0079957,195.4843703,159.2202965,150.8779693,159.0043537,145.8644167,250.0772367,84.64557827,97.54479227,135.5463199
127.589008,44.3900335,306.8376016,81.72943125,75.59665822,85.56471541,431.0733379,181.1963261,195.6962066,159.2520153,150.8840582,159.0342317,146.0265508,250.0915385,84.66313689,97.63272698,135.6050847
127.6089739,44.4138226,306.9024552,81.75109632,75.63574032,85.58510607,431.1509357,181.2133183,195.7092339,159.4723476,150.9143609,159.0377718,146.0569951,250.0997514,84.67262421,97.66926024,135.6186784
127.735141,44.41821225,306.9545647,81.77630144,75.65627257,85.59487659,431.2628011,181.2243632,195.7253765,159.4876406,150.9337604,159.0435774,146.1498859,250.1088139,84.68112032,97.68002197,135.6913202
127.7990034,44.44794863,307.0247992,81.78281512,75.66802552,85.61385123,431.3123617,181.2397978,195.8392244,159.4918887,151.176041,159.0520735,146.2848324,250.126939,84.70122777,97.73637948,135.7861934
127.8266158,44.45856876,307.1253364,81.78550555,75.73330394,85.66610229,431.4253599,181.5361703,196.0429893,159.5005264,151.2074766,159.2170396,146.2899301,250.130479,84.7912865,97.78480729,135.7975215
127.8513961,44.46083439,307.1458687,81.81991478,75.7780501,85.73775279,431.4562291,181.6631871,196.0819298,159.514545,151.3363342,159.2381383,146.4074595,250.149312,84.80403066,97.83181908,135.8257002
127.9023727,44.48009223,307.3156492,81.84795194,75.79036946,85.74497448,431.5188171,181.6750817,196.1023205,159.5384757,151.3555921,159.2675915,146.4667907,250.2004303,84.81550041,97.83677514,135.8380196
127.9764305,44.5331929,307.345952,81.89199009,75.82874354,85.79354389,431.6172303,181.6789049,196.3560709,159.7388422,151.4064271,159.2758044,146.5564246,250.2478669,84.82796136,97.87783966,135.8557198
128.0166454,44.53673294,307.3670506,81.91507118,75.86867524,85.85924711,431.6941201,181.6835778,196.3842496,159.8089351,151.5015835,159.457621,146.6129237,250.2989851,84.83504145,97.9135233,135.8979172
128.0337792,44.56930135,307.3895653,81.92965616,75.93395366,85.90668371,431.7166348,181.6924987,196.4600066,159.8508492,151.729704,159.4890566,146.7250723,250.3206502,84.86364501,97.93334755,135.9015988
128.0407177,44.58204551,307.4055663,81.94948041,75.94868025,85.95157147,432.0285835,181.7943104,196.464821,159.8668502,151.8935372,159.5602823,146.7791642,250.3333944,84.87030029,97.97526168,136.0355541
128.0599755,44.58742638,307.4881202,81.98558886,75.96949571,86.00353933,432.1200582,181.9919865,196.6025995,160.0336571,151.8969357,159.5655216,146.7842619,250.3499618,84.89352299,98.01845022,136.0412182
128.0670556,44.59790491,307.504546,82.02098931,75.97898303,86.01033621,432.2130906,182.0911077,196.6528682,160.0890234,151.9068478,159.6560051,146.893012,250.3644051,84.90796637,98.08330384,136.0875219
128.0720117,44.60201136,307.521963,82.04109676,75.99116078,86.01854911,432.2898388,182.1021526,196.6571162,160.1174853,151.9118039,159.6640764,147.0360298,250.3700692,84.95327894,98.11488103,136.1403394
128.1180322,44.60894985,307.5811525,82.08272768,76.01225944,86.02591241,432.343789,182.1241009,196.7168722,160.1255566,151.9296457,159.7028753,147.0782272,250.4370469,85.00482198,98.13159004,136.1501099
128.1581055,44.63188934,307.7026469,82.12690744,76.03859738,86.06216246,433.2685903,182.2380903,196.8304368,160.3372513,152.0725219,159.8157319,147.1715427,250.4932628,85.07052521,98.1756282,136.168943
128.259634,44.66049289,307.7738726,82.14913892,76.08320194,86.07207459,433.3059731,182.2532417,197.0327858,160.3519779,152.1184009,159.8692574,147.2536718,250.5428234,85.08057893,98.24968593,136.1736158
128.288804,44.66785619,307.8189019,82.20294759,76.09580449,86.10407659,433.4083512,182.2655611,197.0850368,160.7003182,152.1226489,159.9839549,147.3491114,250.5896936,85.17389451,98.26894377,136.2541872
128.341055,44.67635229,307.8708698,82.25208341,76.11010627,86.15746046,433.5326776,182.2964303,197.2114872,160.9556263,152.141482,160.172002,147.4506398,250.6059778,85.18182421,98.28919282,136.2635329
128.3617289,44.68314918,307.9381306,82.27459809,76.15329482,86.19994099,433.6312324,182.3054928,197.256375,161.2175895,152.1529517,160.1776661,147.4840579,250.611217,85.19017871,98.32402686,136.3239969
128.4088823,44.69858377,307.9835848,82.30914893,76.19478414,86.22118126,433.6519063,182.3137057,197.3748956,161.4168232,152.160315,160.2126417,147.5038821,250.6131995,85.23662409,98.3509312,136.3584061
128.4237505,44.72548811,308.0512704,82.32784036,76.21036033,86.25488248,433.6783858,182.3567526,197.3957111,161.4472676,152.2046364,160.2246779,147.6949029,250.6246692,85.30246892,98.37670272,136.3698759
128.4374859,44.73681625,308.0614658,82.35332868,76.25184965,86.27541474,433.7268136,182.4022068,197.4136945,161.5531858,152.306448,160.3732181,147.7598981,250.6572376,85.30742498,98.4865857,136.5014239
128.4929938,44.7404979,308.098707,82.36692245,76.2872501,86.28759249,433.7504611,182.612627,197.6211411,161.6303587,152.3135281,160.3815726,147.8222029,250.7628726,85.3169123,98.50286991,136.5218146
128.5674763,44.75819812,308.2847718,82.38037462,76.29772863,86.29863743,433.7743918,182.6379738,197.6310533,161.6459349,152.3438309,160.4814019,147.9502109,250.7754751,85.31974434,98.55922741,136.5320099
128.6185945,44.76343739,308.2982239,82.44182979,76.33157145,86.33233866,433.7963401,182.658506,197.8426063,161.6779369,152.3707352,160.4849419,148.0072764,250.8243277,85.38728839,98.58457413,136.5667024
128.6358699,44.76995107,308.4299136,82.46703491,76.34884687,86.34621563,433.8165891,182.7134475,197.846996,161.6885571,152.5294708,160.5039166,148.0123741,250.8389127,85.43571619,98.64093164,136.5827034
128.658951,44.78708488,308.4396841,82.49167362,76.38353931,86.37510239,433.8369798,183.0643367,198.0145109,161.7832887,152.5626056,160.6305086,148.0389952,250.8407535,85.44322109,98.65792385,136.6154134
128.7014316,44.78892571,308.5000065,82.52098519,76.42417902,86.45354978,433.8597777,183.0828866,198.020883,161.8100514,152.6413362,160.6915389,148.0802014,250.8661002,85.50396825,98.68001373,136.6713461
128.7185654,44.82375975,308.5178483,82.54208385,76.47303163,86.52817391,434.0267262,183.1017196,198.2145942,162.031375,152.6586117,160.6963534,148.2825503,250.8799772,85.51472999,98.68921785,136.6825326
128.9285608,44.8280078,308.5392302,82.56374893,76.52117624,86.54006846,434.0558961,183.1604843,198.2188422,162.0510576,152.6665414,160.7086728,148.2894888,250.9337859,85.60535513,98.7094669,136.6913119
128.9547572,44.83069823,308.572365,82.61557518,76.57314409,86.65377469,434.1640799,183.1889463,198.3216451,162.3028256,152.7051986,160.7272226,148.3169595,250.9509197,85.61866569,98.76129315,136.7019321
129.0084242,44.86100101,308.5885076,82.65196683,76.59834921,86.71593787,434.2016044,183.3209191,198.4090134,162.3672544,152.9181677,160.7818809,148.4230193,250.9638055,85.66638549,98.79952563,136.7568735
129.0854556,44.86638188,308.6554852,82.67745515,76.60783652,86.73731974,434.2606523,183.5522964,198.4618309,162.5550183,153.0712392,160.8157237,148.5363007,250.9684783,85.67785524,98.84582941,136.7989293
129.241784,44.86836431,308.6826728,82.69812901,76.6218551,86.78659716,434.3153106,183.562067,198.4670702,162.56224,153.0750625,160.8759045,148.6385372,250.9781073,85.73562876,98.86197202,136.8392858
129.5215891,44.88054206,308.7162324,82.76836349,76.65414031,86.85725645,434.4428938,183.5793424,198.6163184,162.5728602,153.1247647,160.9348108,148.6661495,251.0001971,85.74398327,98.92144476,136.9331678
129.5395725,44.88592293,308.7322334,82.86790955,76.66532685,86.89676334,434.5383334,183.5905289,198.628921,162.5989149,153.1305704,160.9406165,148.7280295,251.0099677,85.89436435,99.11175755,136.940531
129.6123558,44.89102059,308.7898653,82.88900821,76.67311494,86.90540105,434.7064147,183.8982296,198.823765,162.6156239,153.1352432,160.9910267,148.7921751,251.0115253,85.90470128,99.15338848,136.9888173
129.6306224,44.90305674,308.8470724,82.94777295,76.68203586,86.91927803,434.7360095,183.9122482,198.8573247,162.6238368,153.3643549,161.0163734,148.928396,251.0463593,85.92282631,99.18878892,137.0055263
129.6631909,44.90418956,308.9038548,82.97297806,76.70794898,86.92777413,434.8430604,183.9201779,199.0341853,162.8748968,153.371435,161.1483463,148.9671949,251.0668916,85.97054611,99.20946278,137.096293
129.7515504,44.95318377,308.9334495,82.99053669,76.73471172,86.94943921,434.8654335,184.0437962,199.0996053,162.8872161,153.4021626,161.2158903,149.0895388,251.0705732,85.97691819,99.24188959,137.1675187
129.8421755,44.96918477,308.9899486,83.01135215,76.77846667,87.06937591,434.8934707,184.1592017,199.1464755,162.9234662,153.4139155,161.222404,149.1994218,251.0728388,85.99603443,99.31962896,137.1992375
129.8931521,44.9790969,309.1744557,83.02565393,76.82731928,87.08948336,434.955209,184.1980006,199.1699814,162.9709028,153.5229489,161.3736347,149.2546465,251.0957783,86.00637136,99.3461085,137.3197406
129.9861845,44.99155785,309.2357693,83.04958463,76.8603125,87.1002451,435.4505321,184.2462868,199.2747667,163.4346486,153.5776072,161.3818476,149.3472541,251.1402413,86.18620562,99.36125989,137.3763813
130.0268242,44.99438989,309.286746,83.08087862,76.88523441,87.15122174,435.4947118,184.2532253,199.3533557,163.4660842,153.8562795,161.4856417,149.4095588,251.1420821,86.19172809,99.46986845,137.415605
130.0453741,45.0112405,309.451004,83.14219219,76.93380382,87.1561778,435.9570416,184.2603053,199.4081556,163.705816,153.9287796,161.4934298,149.5532847,251.2104758,86.24355434,99.52098669,137.5328513
130.0639239,45.03814484,309.513592,83.16088362,77.0201809,87.19780872,436.0435603,184.4660527,199.5397036,163.7147369,153.9549759,161.571594,149.5875523,251.2958616,86.248652,99.5376957,137.6115819
130.0789337,45.04635774,309.5632942,83.22630365,77.03929714,87.22117302,436.1354599,184.4780889,199.6027164,163.7230914,153.9756498,161.5795237,149.7345349,251.2972777,86.29877903,99.54746623,137.6151219
130.0843145,45.09223672,309.5807113,83.25193357,77.05841338,87.25572385,436.158541,184.5793341,199.9802268,163.7465973,154.1087555,161.6680248,149.7578992,251.3073314,86.3514549,99.55709515,137.7099951
130.3193735,45.09605997,309.622767,83.27416505,77.12255899,87.32879037,436.1980478,184.7908872,200.1000219,163.7739265,154.1142779,161.6847338,149.7877772,251.3411742,86.37977525,99.56516645,137.7156592
130.5820448,45.1066801,309.639476,83.29370609,77.13275432,87.34167613,436.2626183,184.8060386,200.1306079,163.7902107,154.165113,161.7569507,149.8046278,251.4087183,86.39096179,99.56799848,137.84126
130.6535537,45.17351614,309.6510873,83.32230965,77.14323285,87.3707045,436.2917882,184.8816539,200.2860866,163.861578,154.2274178,161.8287428,149.9004922,251.4346314,86.44462887,99.65451717,137.8657571
130.7022647,45.19999567,309.7773961,83.38135759,77.1714116,87.38132463,436.3086388,184.8934069,200.3754373,163.8774374,154.2310994,161.8448854,150.0175969,251.5059987,86.45114255,99.68538636,137.8852981
130.7637199,45.22420957,309.9553896,83.3975002,77.22281305,87.4429214,436.3259143,184.9106823,200.3877567,163.8945712,154.2725887,161.8780202,150.0507317,251.5268141,86.52123543,99.71937078,138.0148637
130.788217,45.26244205,309.9661513,83.41435081,77.24985899,87.48752596,436.4808266,185.0503017,200.5239776,163.9139706,154.4243858,161.9005349,150.153393,251.5609402,86.55040539,99.76709058,138.0457329
130.8176702,45.27504461,309.9781874,83.43530787,77.27279848,87.53198892,436.5863199,185.0685683,200.6178596,164.0483507,154.4749377,162.096087,150.2815426,251.707498,86.60336446,99.80334064,138.0536626
130.8441497,45.2822663,310.0951505,83.51248084,77.28809147,87.59457691,436.6054362,185.0784804,200.9132409,164.2012806,154.6101674,162.1599494,150.2864987,251.7566338,86.61186057,99.89254976,138.0967096
130.8747357,45.31016185,310.1146916,83.57620164,77.3302888,87.60123219,437.1792066,185.238632,200.9186218,164.2293178,154.6856411,162.2769124,150.3691941,251.8464094,86.6703421,100.0005919,138.212823
130.9255707,45.32672926,310.2177777,83.61457572,77.34487378,87.67458191,437.2304664,185.2597307,200.9611023,164.2365395,154.8054362,162.2885238,150.3765574,251.8836506,86.71947792,100.0359924,138.2465242
130.9608295,45.34627031,310.2266986,83.64530331,77.36087478,87.70346868,437.3015505,185.5306149,201.1174307,164.3600162,155.0121748,162.5169275,150.5177344,251.8895979,86.7264164,100.0821545,138.3966221
131.0606588,45.3778475,310.357397,83.66810119,77.38438068,87.71083197,437.355784,185.5902292,201.1279092,164.3870622,155.0209541,162.5898524,150.5323193,251.9065901,86.77002975,100.0992884,138.4153136
131.0909616,45.44539155,310.4528366,83.68778384,77.40887778,87.75798536,437.4338066,185.6022654,201.1460342,164.3942838,155.0269014,162.5943836,150.5384082,251.9323616,86.79353565,100.1246351,138.4977258
131.1386814,45.47739355,310.4831394,83.73309641,77.42063073,87.76492385,437.4578789,185.6164256,201.2774407,164.4537566,155.2014964,162.6978945,150.5653126,252.0389878,86.8219976,100.1724965,138.4991418
131.1522752,45.50854595,310.5455858,83.75079663,77.46750092,87.85342496,437.4788359,185.6233641,201.4564253,164.4949627,155.2813598,162.7053994,150.6290334,252.1079478,86.84635311,100.2139858,138.532843
131.2809912,45.52398054,310.6067577,83.76962967,77.47670504,87.86829315,437.5017754,185.631577,201.4786568,164.5660468,155.3986061,163.0232954,150.6734963,252.1106383,86.85697324,100.2714761,138.5518177
131.3931398,45.54026474,310.6323877,83.79256916,77.49015721,87.90397679,437.5283966,185.6373826,201.5235446,164.5779413,155.4225368,163.1688621,150.6797268,252.1119127,86.93740305,100.2945572,138.5617298
131.442134,45.54706163,310.6956837,83.83122644,77.51663674,87.92351784,437.5441144,185.6899169,201.657075,164.7771751,155.4274928,163.2795946,150.6827004,252.2266101,86.95510328,100.3064518,138.5658363
131.4687551,45.54961046,310.7316505,83.85303312,77.56265732,87.9284739,437.7706772,185.893257,201.6761913,164.9704615,155.4436354,163.3588916,150.8635259,252.2377967,87.03907313,100.3359049,138.6094496
131.5466361,45.5844445,310.8023098,83.8833359,77.61420036,87.94645733,437.9043493,186.0201322,201.7212206,165.0020387,155.6842169,163.435923,150.8689068,252.2393543,87.04516201,100.3715886,138.6969595
131.5742485,45.61106563,310.8779251,83.88390231,77.64308713,88.00210683,438.1000429,186.0340092,201.7258935,165.0074195,155.6893145,163.4945461,151.0991513,252.2591785,87.05988859,100.41945,138.7050308
131.6148882,45.63825317,310.9192729,83.94195903,77.67154908,88.04118892,438.1547012,186.1253424,201.9482083,165.0235621,155.7016339,163.4995022,151.1195419,252.261161,87.06144621,100.4419647,138.7729997
131.6895123,45.64717409,310.9440532,83.95951765,77.72946421,88.1197779,438.1957657,186.3085751,201.9929544,165.0374391,155.708714,163.6663091,151.2227696,252.2808436,87.16056746,100.4607977,138.7742741
131.7300104,45.65198855,310.959063,83.98854602,77.76500626,88.16310805,438.3193841,186.3211776,202.2918758,165.6068199,155.7803645,163.6929302,151.2414611,252.3281386,87.16835555,100.5102167,138.8207195
131.7536579,45.65482058,310.9672759,84.0028478,77.83297511,88.20204854,438.3764496,186.3308065,202.2954158,165.6133336,155.7925422,163.7477301,151.3553089,252.342582,87.20814565,100.5728047,138.8361541
131.856744,45.7276039,311.0349615,84.03810664,77.86327789,88.2787967,438.4010883,186.3405771,202.3717392,165.6214049,155.7997639,163.8464266,151.492521,252.3895938,87.2200402,100.6055147,138.8780682
131.9299521,45.73921524,311.0730524,84.07393189,77.88366855,88.28885043,438.4245942,186.4903917,202.3819345,165.7052331,155.8064192,163.8791366,151.506398,252.3924258,87.24312129,100.6443136,138.9334345
132.0144884,45.75125139,311.0923102,84.0744983,77.89896154,88.30060337,438.5449557,186.7673648,202.5587952,165.7530945,155.8850082,163.9929844,151.5141861,252.3987979,87.24935177,100.6924582,138.9803047
132.0477648,45.77914694,311.1081696,84.09772099,77.91510414,88.32425087,438.6435106,186.7881803,202.5814514,165.7675379,155.9698276,164.121842,151.5211246,252.4214542,87.31916145,100.7309739,138.9980049
132.1086536,45.80392726,311.2203182,84.12476693,77.9910027,88.37225387,438.6777782,186.9327557,202.8310954,165.7733436,156.0688073,164.2852505,151.555109,252.4650675,87.32454232,100.7607103,139.2279662
132.1314515,45.82106107,311.2351864,84.15365369,78.03773128,88.41261038,438.7260644,186.9493231,202.8374675,165.7967079,156.1139782,164.292189,151.5617643,252.4687492,87.33176401,100.7952611,139.3167505
132.160055,45.83621246,311.4222424,84.19117816,78.08077822,88.45919737,438.7473047,186.9585272,202.9348895,165.807328,156.1328113,164.4808025,151.6545134,252.4974943,87.34040172,100.8317944,139.3474781
132.2777261,45.87331213,311.5610121,84.21496726,78.09153996,88.50535955,438.7650049,186.969997,203.010788,166.0753802,156.3365762,164.5102557,151.6613103,252.5806146,87.41389304,100.8598315,139.4157301
132.3097281,45.90418131,311.5697914,84.25617338,78.12340036,88.51484687,438.7991309,187.0052558,203.2457054,166.0915228,156.3418155,164.5887031,151.6688152,252.583305,87.43329248,100.8857446,139.4177126
132.3333756,45.91338543,311.7494841,84.27698884,78.2062374,88.52914865,438.8253272,187.0525508,203.2509446,166.1845551,156.350878,164.6840011,151.7316864,252.6648676,87.44660305,100.9129322,139.4222438
132.3643864,45.91749188,311.835578,84.32669107,78.23285853,88.53452951,438.9980814,187.0694014,203.2767162,166.1924848,156.3558341,164.8197972,151.7355097,252.6665669,87.52816567,100.9463502,139.4880886
132.413947,45.9193327,311.8603583,84.35387861,78.25494841,88.59032061,439.3185262,187.0788887,203.3412866,166.2307173,156.4160148,164.8302757,151.7420233,252.6866743,87.54105144,100.981609,139.7113946
132.4319304,45.93674972,311.8757929,84.39409351,78.37106187,88.66749358,439.3389169,187.1573361,203.3455346,166.4888573,156.4218205,164.9611158,151.7495282,252.6964448,87.5539372,101.0543924,139.7288117
132.5055633,45.94609544,311.9011396,84.41604179,78.38026598,88.72172706,439.4373301,187.414485,203.4402662,166.4940966,156.4961614,165.028943,151.9726926,252.7523775,87.56597335,101.0810135,139.7846028
132.5248212,45.97866385,311.919831,84.44365414,78.39541737,88.75429547,439.536593,187.5876639,203.4574,166.5164697,156.6328072,165.103992,151.9775071,252.7595992,87.58721362,101.1195292,139.8098079
132.6263497,45.98050467,311.9393721,84.47579774,78.40391348,88.76364119,439.5806311,187.6935821,203.4624977,166.5606494,156.7353269,165.168704,152.0216869,252.919326,87.68605166,101.1392118,139.831473
132.6448995,46.00160334,311.9477266,84.5206855,78.42189691,88.77751816,439.6018714,187.7284161,203.5160232,166.63584,156.7432566,165.2043876,152.1201001,252.9509032,87.69355655,101.1506816,139.8450667
132.7734739,46.03516296,312.0172531,84.54249218,78.47457277,88.80102406,439.6800356,187.7564532,203.692459,166.7525199,156.7593992,165.2603203,152.2098756,252.9739843,87.70785833,101.1663994,139.9342758
132.9065796,46.03941101,312.1255784,84.55523634,78.49057377,88.87720582,439.7012758,187.8445296,203.7027959,166.8367729,156.908081,165.2904815,152.3790897,253.0544141,87.71791206,101.1756035,139.9920494
133.142913,46.08259956,312.1669261,84.57180374,78.52200936,88.89363162,439.7363931,187.8753987,203.9041536,167.2345323,156.9120459,165.3393341,152.3881523,253.0572462,87.74963086,101.2488116,140.1345008
133.3209064,46.08883003,312.2197436,84.60578817,78.55500258,88.90637578,439.7371011,187.963475,203.9116585,167.2536486,156.9206836,165.348255,152.4062773,253.1124709,87.86092985,101.2727423,140.1740077
133.3241632,46.09364449,312.47491,84.64642788,78.61801537,88.91076544,439.789777,188.0313023,203.9518734,167.2700744,156.9429151,165.3710529,152.5651545,253.2006888,87.86772674,101.3449592,140.2615176
