1.114976358,0.561860196,48.57613215,0.513936166,0.087888746,1.11430374,0.823340424,0.550761999,1.392487314,1.111725371,1.592871412,2.255007734,1.038073705,1.233581323,1.177361673,1.656714066,2.440818443,1.936130773,1.396803279,1.670390631,1.977945189,2.092178138,2.832450245,1.550608584,3.761391688,1.336155561,1.932879787,2.284490821,2.361449525,1.708785906,1.81197671,1.690008655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.199333859,0.704006789,48.57702897,0.517859771,0.088729518,1.116041336,0.850133039,0.553172214,1.533624981,1.116489748,1.613610466,2.299120261,1.163741159,1.240980121,1.182798668,1.818983147,2.581844007,1.945659528,1.403024995,1.690905479,2.009221924,2.292001721,2.837270674,1.732944101,3.76822997,1.355381224,2.108208866,2.527698262,2.536890707,1.870830781,1.816348727,1.701275005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.216709823,0.746269617,48.57837421,0.519148956,0.089458188,1.119124168,0.897216296,0.574527834,1.566471158,1.123047773,1.636087116,2.454046596,1.174054634,1.34473144,1.19787652,1.838545119,2.774324844,2.00720407,1.417934693,1.812929585,2.04055471,2.315487298,3.233666853,1.803961346,4.019116466,1.416253148,2.360496649,2.758013859,2.551408045,1.884563397,2.104509467,1.725152943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.232011881,0.766896568,48.57915893,0.520157883,0.091195784,1.119796786,0.965374915,0.590390407,1.571908153,1.353027061,1.784735683,2.707006997,1.186834375,1.389908945,1.370571179,1.848634388,2.806442351,2.067179171,1.438337438,1.923070775,2.208989456,2.408700936,3.23803887,1.815564006,4.025730543,1.428248169,2.395865143,2.939284397,2.602078597,1.894540563,2.261677862,1.738829508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.276740975,0.809047293,48.5799997,0.522343891,0.093774153,1.122375155,1.012682378,0.594370063,1.992294372,1.356782511,1.795889931,2.713733177,1.20163197,1.395233837,1.393496241,1.970882701,2.894218994,2.100137451,1.579923517,1.948686309,2.412064026,2.428935526,3.244260586,1.922958672,4.323083729,1.529140861,2.444125481,2.948532893,2.769952827,1.965165448,2.266442239,1.758223325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.30129153,0.815269009,125.3530611,0.523969384,0.095007286,1.123384082,1.044407524,0.620321906,2.002551796,1.360650064,1.811584349,2.744897809,1.348094529,1.480656317,1.408910402,1.990949136,2.951167314,2.136290666,1.597972098,2.046328015,2.489359039,2.448217241,3.467793952,1.929853006,4.333453256,1.542985581,2.645910867,2.973083449,2.798370936,2.06790784,2.298952107,1.977384674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3188917,0.818744201,137.3907364,0.525034363,0.097249345,1.127924253,1.064417908,0.70552018,2.009165873,1.364685772,1.839385891,2.750166649,1.355325172,1.495509964,1.420849371,2.002047333,2.95890242,2.142904742,1.630762223,2.136963283,2.642828035,2.69473172,3.477154552,2.038985269,4.482438132,1.553018799,2.726568969,2.993598296,3.103963692,2.08623668,2.47366462,1.982373258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.338117363,0.84340686,137.3916332,0.530415306,0.100164023,1.128596871,1.071256191,0.706248849,2.014939177,1.368833583,1.850820397,2.785983555,1.545115538,1.51821082,1.431723361,2.016060207,2.965740703,2.343793304,1.636199219,2.215995893,2.821688358,2.717320473,3.787175376,2.058098829,4.518030832,1.651221019,2.977119156,3.164387204,3.337754481,2.296205583,2.513629336,1.995433256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.490241123,0.84979673,137.3926422,0.531480285,0.101004796,1.129717901,1.181453432,0.717010736,2.166838731,1.373429806,2.001654972,2.991468339,1.579811414,1.525049102,1.58003562,2.058827498,3.384949841,2.367166777,1.641187802,2.253830653,2.837663034,2.768831797,3.791042929,2.136795129,4.683999311,1.65873192,3.008900355,3.194318703,3.350029759,2.326137082,2.656056188,2.030689647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.524880948,0.854112695,137.3942116,0.534563117,0.101733465,1.130614725,1.226574886,0.726427388,2.31705674,1.378642595,2.024299777,2.997465849,1.683618784,1.64937132,1.600886776,2.132142855,3.536849395,2.390596303,1.647801878,2.43695089,2.87645067,3.003295205,3.795470997,2.152881908,4.694649096,1.811360143,3.032105674,3.201100934,3.371217225,2.350351329,2.995952459,2.258034515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
